county,station,year,month,max_month_temp,min_month_temp,max_month_dewpt,min_month_dewpt,max_month_vappr,min_month_vappr,max_month_msl,min_month_msl
Kerry,VALENTIA OBSERVATORY,2001,7,21.1,7.7,16.9,4.1,19.3,8.2,1029.1,990.4
Cork,ROCHES POINT,2001,7,22.4,0.0,19.8,0.0,22.3,6.1,1028.4,990.8
Donegal,MALIN HEAD,2001,7,21.4,7.5,17.2,5.5,19.6,9.0,1028.2,992.6
Westmeath,MULLINGAR,2001,7,24.8,4.2,17.6,4.0,20.0,8.1,1028.0,994.1
Donegal,FINNER,2001,7,22.2,8.1,17.5,6.9,10.578773,10.578773,1028.6,987.2
Mayo,KNOCK AIRPORT,2001,7,21.8,6.8,16.3,3.9,18.6,8.1,1028.4,991.2
Dublin,DUBLIN AIRPORT,2001,7,26.4,6.3,17.1,4.9,19.5,8.6,1028.1,994.6
Mayo,CLAREMORRIS,2001,8,20.5,4.8,17.3,4.3,19.8,8.3,1027.2,998.4
Dublin,CASEMENT,2001,8,24.4,5.7,19.6,4.8,22.9,8.6,1027.5,999.3
Mayo,BELMULLET,2001,8,18.8,7.7,17.1,7.0,19.5,10.0,1027.3,994.5
Cork,CORK AIRPORT,2001,8,21.9,8.2,17.3,6.4,19.7,9.6,1028.2,999.6
Clare,SHANNON AIRPORT,2001,8,22.7,8.5,18.8,7.7,21.7,10.5,1027.9,999.2
Cork,ROCHES POINT,2001,8,20.3,9.3,17.0,7.4,19.4,10.4,1027.9,999.4
Kerry,VALENTIA OBSERVATORY,2001,8,19.9,8.1,17.6,6.8,20.1,9.8,1028.6,1000.6
Westmeath,MULLINGAR,2001,8,22.5,4.2,18.4,4.2,21.2,8.2,1027.5,999.6
Donegal,MALIN HEAD,2001,8,20.0,10.1,17.2,6.9,19.6,9.9,1026.8,998.2
Donegal,FINNER,2001,8,20.5,7.9,17.6,7.2,10.578773,10.578773,1027.1,996.9
Dublin,DUBLIN AIRPORT,2001,8,23.5,6.1,17.9,5.1,20.6,8.8,1027.5,998.9
Mayo,KNOCK AIRPORT,2001,8,18.6,7.4,16.7,5.1,19.0,8.8,1027.1,997.2
Mayo,CLAREMORRIS,2001,9,21.1,2.5,17.7,2.3,20.2,7.2,1029.8,979.0
Mayo,BELMULLET,2001,9,19.0,4.9,16.3,4.2,18.6,8.2,1030.0,975.9
Dublin,CASEMENT,2001,9,19.6,2.1,17.1,1.7,19.5,6.9,1028.7,982.7
Cork,CORK AIRPORT,2001,9,21.3,6.7,16.7,4.4,18.9,8.3,1029.0,984.3
Clare,SHANNON AIRPORT,2001,9,19.6,5.5,17.3,4.6,19.7,8.5,1029.4,981.4
Kerry,VALENTIA OBSERVATORY,2001,9,17.9,5.1,16.7,4.9,19.0,8.6,1030.3,983.5
Cork,ROCHES POINT,2001,9,20.7,8.0,16.8,6.1,19.2,9.4,1028.5,984.9
Donegal,MALIN HEAD,2001,9,18.7,7.8,16.3,4.8,18.5,8.6,1029.5,976.8
Westmeath,MULLINGAR,2001,9,19.0,4.7,16.9,4.3,19.3,8.2,1029.1,982.4
Dublin,DUBLIN AIRPORT,2001,9,19.4,2.7,16.3,2.1,18.6,7.2,1028.4,983.2
Mayo,KNOCK AIRPORT,2001,9,19.7,6.1,17.7,4.8,20.3,8.6,1029.7,978.7
Donegal,FINNER,2001,9,20.3,4.8,16.9,4.0,10.578773,10.578773,1029.3,977.5
Dublin,CASEMENT,2001,10,19.1,1.8,14.8,1.5,16.8,6.8,1035.2,977.1
Mayo,CLAREMORRIS,2001,10,16.9,0.1,14.2,-0.1,16.1,6.2,1034.8,980.4
Mayo,BELMULLET,2001,10,17.6,4.5,14.7,3.8,16.7,8.0,1033.8,976.4
Cork,CORK AIRPORT,2001,10,16.5,6.4,14.7,3.5,16.8,7.9,1037.4,980.2
Clare,SHANNON AIRPORT,2001,10,20.5,4.1,15.4,3.9,17.5,8.0,1035.9,981.0
Kerry,VALENTIA OBSERVATORY,2001,10,18.2,6.0,15.2,4.3,17.3,8.3,1037.2,982.7
Cork,ROCHES POINT,2001,10,17.0,0.0,16.0,4.3,18.1,8.3,1037.1,979.5
Westmeath,MULLINGAR,2001,10,19.7,0.2,14.8,0.2,16.8,6.2,1035.1,980.0
Donegal,MALIN HEAD,2001,10,17.8,6.1,15.1,2.5,17.2,7.3,1031.7,978.1
Dublin,DUBLIN AIRPORT,2001,10,19.4,2.9,14.7,2.6,16.8,7.4,1035.2,976.5
Mayo,KNOCK AIRPORT,2001,10,15.2,3.8,13.7,1.2,15.6,6.7,1034.8,980.0
Donegal,FINNER,2001,10,17.7,4.1,15.4,0.9,10.578773,10.578773,1033.3,979.8
Mayo,BELMULLET,2001,11,14.9,2.5,12.8,-0.6,14.8,5.9,1043.7,992.0
Mayo,CLAREMORRIS,2001,11,14.1,1.2,12.7,-0.6,14.8,5.8,1044.1,993.9
Dublin,CASEMENT,2001,11,15.4,-2.4,13.4,-3.0,15.4,4.9,1043.5,995.7
Cork,CORK AIRPORT,2001,11,13.5,0.7,13.0,-3.3,15.0,4.8,1043.1,998.6
Clare,SHANNON AIRPORT,2001,11,15.0,1.7,13.8,0.3,15.8,6.3,1043.5,996.5
Cork,ROCHES POINT,2001,11,14.3,2.2,13.0,-1.4,15.0,5.6,1042.6,998.9
Kerry,VALENTIA OBSERVATORY,2001,11,14.3,0.7,13.8,-1.6,15.7,5.4,1043.1,998.3
Donegal,MALIN HEAD,2001,11,14.5,1.9,12.6,-3.6,14.5,4.7,1043.1,989.5
Westmeath,MULLINGAR,2001,11,14.3,-1.1,13.1,-2.3,15.1,5.2,1044.1,995.4
Mayo,KNOCK AIRPORT,2001,11,12.3,1.2,12.1,-2.2,14.1,5.2,1044.2,993.5
Dublin,DUBLIN AIRPORT,2001,11,15.3,-0.1,12.6,-2.1,14.5,5.2,1043.6,996.5
Donegal,FINNER,2001,11,14.8,1.2,12.4,-2.1,10.578773,10.578773,1043.6,992.2
Mayo,CLAREMORRIS,2001,12,12.9,-6.6,11.4,-7.4,13.4,3.5,1044.3,992.1
Cork,CORK AIRPORT,2001,12,12.4,-1.8,12.2,-5.9,14.2,3.9,1042.5,997.8
Mayo,BELMULLET,2001,12,12.6,-3.0,11.8,-4.0,13.8,4.5,1044.3,989.6
Dublin,CASEMENT,2001,12,13.4,-7.3,11.5,-8.2,13.6,3.3,1043.5,994.7
Clare,SHANNON AIRPORT,2001,12,13.5,-3.8,11.5,-5.0,13.6,4.2,1043.5,994.5
Cork,ROCHES POINT,2001,12,12.7,-0.2,12.2,-4.7,14.1,4.3,1042.1,997.9
Kerry,VALENTIA OBSERVATORY,2001,12,15.2,-2.7,13.1,-6.8,15.1,3.7,1042.2,996.4
Donegal,MALIN HEAD,2001,12,13.1,0.0,10.6,-4.8,12.8,4.3,1044.9,989.9
Westmeath,MULLINGAR,2001,12,12.5,-6.6,11.1,-7.5,13.2,3.5,1044.0,994.3
Donegal,FINNER,2001,12,13.4,-2.7,10.6,-5.1,10.578773,10.578773,1044.5,991.7
Dublin,DUBLIN AIRPORT,2001,12,13.7,-5.5,10.4,-6.0,12.6,3.9,1043.5,995.1
Mayo,KNOCK AIRPORT,2001,12,11.6,-3.2,10.7,-4.9,12.9,4.2,1044.5,991.8
Cork,CORK AIRPORT,2002,1,12.3,2.3,11.6,-2.0,13.7,5.3,1034.4,973.4
Mayo,BELMULLET,2002,1,13.1,-0.8,11.7,-3.3,13.7,4.8,1034.6,972.7
Mayo,CLAREMORRIS,2002,1,12.5,-6.7,11.6,-7.5,13.7,3.5,1035.8,973.5
Dublin,CASEMENT,2002,1,14.0,-4.4,11.8,-5.7,13.8,4.0,1036.7,973.3
Clare,SHANNON AIRPORT,2002,1,14.2,-0.9,11.8,-2.7,13.9,5.0,1034.8,973.5
Kerry,VALENTIA OBSERVATORY,2002,1,13.7,4.0,12.3,-5.6,14.3,4.0,1032.8,973.8
Cork,ROCHES POINT,2002,1,12.4,3.0,11.5,-2.1,13.6,5.2,1034.0,973.2
Donegal,MALIN HEAD,2002,1,12.6,0.1,11.6,-4.4,13.7,4.4,1035.2,972.4
Westmeath,MULLINGAR,2002,1,13.1,-7.8,11.6,-8.2,13.7,3.3,1037.0,973.2
Dublin,DUBLIN AIRPORT,2002,1,13.8,-6.0,11.4,-7.2,13.5,3.6,1036.9,973.6
Mayo,KNOCK AIRPORT,2002,1,11.4,-4.5,10.9,-5.6,13.0,4.0,1036.2,973.5
Donegal,FINNER,2002,1,13.2,-3.0,11.1,-4.9,10.578773,10.578773,1035.4,972.3
Mayo,CLAREMORRIS,2002,2,12.7,-3.1,10.7,-3.6,12.9,4.6,1037.1,976.2
Dublin,CASEMENT,2002,2,13.5,-3.2,11.6,-3.8,13.6,4.6,1037.6,972.0
Mayo,BELMULLET,2002,2,11.8,0.7,11.1,-4.1,13.2,4.5,1036.3,972.8
Cork,CORK AIRPORT,2002,2,13.2,0.6,11.5,-3.1,13.5,4.9,1038.2,970.8
Kerry,VALENTIA OBSERVATORY,2002,2,12.6,-0.8,11.9,-2.4,13.9,5.1,1038.6,977.9
Clare,SHANNON AIRPORT,2002,2,13.1,-0.7,11.5,-1.7,13.6,5.4,1037.8,975.7
Cork,ROCHES POINT,2002,2,13.7,1.7,11.7,-1.0,13.8,5.7,1037.8,971.5
Donegal,MALIN HEAD,2002,2,11.6,0.6,11.0,-4.3,13.1,4.5,1035.1,972.8
Westmeath,MULLINGAR,2002,2,12.6,-2.8,11.0,-3.7,13.1,4.6,1037.6,974.8
Donegal,FINNER,2002,2,12.8,-0.9,10.7,-3.8,10.578773,10.578773,1036.2,971.6
Dublin,DUBLIN AIRPORT,2002,2,12.9,-2.5,10.7,-3.4,12.9,4.7,1037.4,972.1
Mayo,KNOCK AIRPORT,2002,2,11.2,-1.0,10.4,-5.6,12.6,4.0,1037.0,976.0
Dublin,CASEMENT,2002,3,15.1,-2.4,10.9,-4.5,13.0,4.4,1034.2,989.5
Mayo,BELMULLET,2002,3,17.1,1.1,11.7,-3.1,13.7,4.9,1033.5,981.8
Cork,CORK AIRPORT,2002,3,14.6,-0.7,11.7,-3.5,13.7,4.7,1033.9,986.6
Mayo,CLAREMORRIS,2002,3,16.7,-1.9,11.1,-4.3,13.1,4.4,1034.2,986.4
Cork,ROCHES POINT,2002,3,14.5,1.0,12.2,-2.9,14.1,4.9,1033.4,986.6
Kerry,VALENTIA OBSERVATORY,2002,3,16.8,0.5,11.3,-2.4,13.4,5.1,1034.1,984.9
Clare,SHANNON AIRPORT,2002,3,15.0,0.0,12.6,-4.2,14.6,4.5,1033.9,986.1
Westmeath,MULLINGAR,2002,3,14.0,-2.4,11.3,-4.8,13.4,4.3,1034.4,989.1
Donegal,MALIN HEAD,2002,3,14.2,1.4,10.4,-2.0,12.6,5.3,1033.0,981.5
Mayo,KNOCK AIRPORT,2002,3,14.6,-1.0,10.5,-6.9,12.7,3.6,1034.3,987.0
Dublin,DUBLIN AIRPORT,2002,3,14.2,-2.0,9.9,-2.8,12.1,4.9,1034.0,989.9
Donegal,FINNER,2002,3,16.1,0.2,10.7,-3.2,10.578773,10.578773,1033.6,984.2
Dublin,CASEMENT,2002,4,18.3,-1.9,12.8,-9.3,14.8,3.0,1031.0,985.3
Cork,CORK AIRPORT,2002,4,16.8,2.5,11.5,-7.0,13.6,3.6,1033.1,990.3
Mayo,CLAREMORRIS,2002,4,17.3,-1.2,12.7,-3.2,14.6,4.9,1030.4,984.5
Mayo,BELMULLET,2002,4,15.6,1.1,12.5,-3.6,14.5,4.7,1029.9,982.1
Kerry,VALENTIA OBSERVATORY,2002,4,17.0,1.5,12.8,-1.9,14.8,5.3,1033.0,991.0
Clare,SHANNON AIRPORT,2002,4,18.2,1.8,14.9,-2.2,17.0,5.2,1031.7,988.4
Cork,ROCHES POINT,2002,4,14.6,3.4,14.5,-1.4,16.3,5.5,1032.9,990.5
Donegal,MALIN HEAD,2002,4,18.1,1.7,13.2,-2.1,15.2,5.2,1029.5,980.6
Westmeath,MULLINGAR,2002,4,17.6,-2.2,12.1,-3.1,14.1,4.8,1031.1,985.0
Donegal,FINNER,2002,4,17.3,0.2,14.2,-1.8,10.578773,10.578773,1029.5,981.3
Dublin,DUBLIN AIRPORT,2002,4,18.4,-1.6,11.4,-5.6,13.6,4.0,1031.2,985.2
Mayo,KNOCK AIRPORT,2002,4,15.2,0.9,12.0,-5.6,14.0,4.0,1030.1,983.9
Dublin,CASEMENT,2002,5,19.0,1.8,14.7,0.1,16.7,6.2,1028.7,978.8
Mayo,CLAREMORRIS,2002,5,18.4,0.0,13.8,0.0,15.8,6.1,1029.8,974.3
Mayo,BELMULLET,2002,5,18.5,3.6,13.7,2.6,15.7,7.4,1030.2,973.2
Cork,CORK AIRPORT,2002,5,16.0,3.4,12.3,-3.5,14.3,4.7,1028.9,974.8
Cork,ROCHES POINT,2002,5,16.5,5.0,12.9,-0.5,14.9,5.9,1028.7,975.1
Clare,SHANNON AIRPORT,2002,5,17.6,4.1,13.5,1.4,15.5,6.8,1029.0,973.8
Kerry,VALENTIA OBSERVATORY,2002,5,16.7,5.6,12.7,1.8,14.7,7.0,1030.0,973.3
Donegal,MALIN HEAD,2002,5,19.9,4.0,13.4,0.5,15.3,6.3,1031.0,978.6
Westmeath,MULLINGAR,2002,5,17.6,1.5,14.0,-2.9,16.0,4.9,1029.6,977.2
Dublin,DUBLIN AIRPORT,2002,5,17.6,2.5,13.6,1.1,15.7,6.6,1028.7,979.2
Mayo,KNOCK AIRPORT,2002,5,17.3,3.3,13.1,-2.1,15.0,5.2,1030.2,974.8
Donegal,FINNER,2002,5,20.3,3.2,16.6,2.4,10.578773,10.578773,1030.3,976.1
Mayo,CLAREMORRIS,2002,6,19.6,5.8,14.5,4.7,16.5,8.5,1029.0,990.5
Dublin,CASEMENT,2002,6,20.7,4.8,15.0,2.5,17.0,7.3,1029.1,993.7
Mayo,BELMULLET,2002,6,17.2,5.3,14.9,4.5,16.9,8.4,1029.5,988.7
Cork,CORK AIRPORT,2002,6,18.3,6.1,14.3,4.1,16.2,8.1,1030.6,994.9
Kerry,VALENTIA OBSERVATORY,2002,6,15.8,6.9,14.6,5.6,16.6,9.1,1032.1,994.9
Cork,ROCHES POINT,2002,6,19.1,7.5,13.7,5.1,15.7,8.7,1030.4,994.8
Clare,SHANNON AIRPORT,2002,6,19.3,7.9,15.2,4.4,17.3,8.4,1030.4,992.5
Westmeath,MULLINGAR,2002,6,19.5,5.7,14.8,4.5,16.8,8.3,1029.1,992.9
Donegal,MALIN HEAD,2002,6,18.5,5.3,14.7,4.4,16.7,8.3,1026.9,991.2
Dublin,DUBLIN AIRPORT,2002,6,20.3,5.5,14.8,3.7,16.8,8.0,1029.0,994.1
Donegal,FINNER,2002,6,17.5,4.1,14.9,3.4,10.578773,10.578773,1028.5,990.5
Mayo,KNOCK AIRPORT,2002,6,17.2,4.1,14.3,2.6,16.3,7.4,1028.8,990.5
Cork,CORK AIRPORT,2002,7,23.0,7.2,17.2,6.2,19.5,9.5,1030.3,994.2
Dublin,CASEMENT,2002,7,23.0,7.4,18.5,6.3,21.2,9.5,1029.0,994.5
Mayo,CLAREMORRIS,2002,7,22.9,6.2,17.4,5.8,19.8,9.2,1029.2,994.6
Mayo,BELMULLET,2002,7,19.0,7.7,15.8,6.7,18.0,9.8,1029.1,994.9
Cork,ROCHES POINT,2002,7,22.7,9.3,17.6,6.3,20.0,9.5,1029.9,994.0
Clare,SHANNON AIRPORT,2002,7,22.5,8.7,17.9,7.5,20.5,10.3,1030.3,994.8
Kerry,VALENTIA OBSERVATORY,2002,7,19.0,8.6,16.4,7.4,18.7,10.3,1031.6,995.2
Westmeath,MULLINGAR,2002,7,22.0,7.0,17.4,6.4,19.8,9.6,1029.1,994.5
Donegal,MALIN HEAD,2002,7,22.1,7.4,17.4,6.2,19.9,9.5,1027.9,990.5
Mayo,KNOCK AIRPORT,2002,7,21.1,7.9,16.8,5.3,19.1,8.9,1028.8,994.7
Donegal,FINNER,2002,7,22.2,7.3,16.5,5.4,10.578773,10.578773,1028.9,993.5
Dublin,DUBLIN AIRPORT,2002,7,22.7,7.4,17.3,5.8,19.8,9.2,1028.8,994.5
Cork,CORK AIRPORT,2002,8,23.1,8.5,17.6,5.7,20.2,9.1,1033.4,1002.8
Mayo,CLAREMORRIS,2002,8,24.0,5.0,18.5,4.5,21.3,8.4,1033.0,999.0
Dublin,CASEMENT,2002,8,22.8,7.1,18.0,5.8,20.6,9.2,1032.9,1001.8
Mayo,BELMULLET,2002,8,22.5,7.5,18.7,6.9,21.5,10.0,1032.4,995.5
Clare,SHANNON AIRPORT,2002,8,22.1,8.6,18.2,6.8,20.9,9.8,1033.1,999.8
Kerry,VALENTIA OBSERVATORY,2002,8,19.5,7.8,17.7,7.6,20.2,10.4,1033.8,999.0
Cork,ROCHES POINT,2002,8,21.6,9.9,17.7,6.2,20.2,9.6,1032.9,1002.1
Westmeath,MULLINGAR,2002,8,24.4,7.1,17.7,6.1,20.2,9.4,1033.0,1001.6
Donegal,MALIN HEAD,2002,8,20.9,9.2,17.5,4.9,20.0,8.7,1031.4,999.4
Donegal,FINNER,2002,8,24.4,8.6,17.6,6.4,10.578773,10.578773,1032.1,999.6
Mayo,KNOCK AIRPORT,2002,8,23.1,7.7,16.8,6.3,19.2,9.6,1032.6,999.2
Dublin,DUBLIN AIRPORT,2002,8,21.7,7.2,17.2,5.6,19.5,9.1,1032.8,1002.0
Dublin,CASEMENT,2002,9,21.1,2.6,15.3,1.8,17.3,7.0,1033.0,1001.0
Mayo,CLAREMORRIS,2002,9,20.8,3.0,16.1,2.7,18.3,7.4,1032.8,1002.1
Mayo,BELMULLET,2002,9,21.8,5.5,17.4,5.0,19.9,8.7,1031.7,1001.2
Cork,CORK AIRPORT,2002,9,19.1,7.5,16.0,4.9,18.1,8.7,1033.2,1004.3
Clare,SHANNON AIRPORT,2002,9,21.5,6.9,17.6,5.8,20.1,9.2,1032.8,1003.6
Kerry,VALENTIA OBSERVATORY,2002,9,21.6,5.8,16.7,4.6,19.0,8.5,1033.2,1004.3
Cork,ROCHES POINT,2002,9,20.8,8.0,16.2,6.3,18.0,9.6,1032.7,1004.1
Westmeath,MULLINGAR,2002,9,20.1,2.8,15.1,2.5,17.1,7.3,1033.0,1001.2
Donegal,MALIN HEAD,2002,9,19.8,6.1,15.8,4.5,18.0,8.4,1032.3,994.3
Dublin,DUBLIN AIRPORT,2002,9,20.3,4.3,15.5,4.3,17.7,8.3,1033.0,1000.5
Mayo,KNOCK AIRPORT,2002,9,19.5,6.8,15.6,3.6,17.7,7.9,1032.6,1001.1
Donegal,FINNER,2002,9,19.1,6.6,15.3,5.8,10.578773,10.578773,1032.0,997.4
Mayo,BELMULLET,2002,10,18.8,2.6,15.6,1.5,17.8,6.8,1029.8,977.3
Cork,CORK AIRPORT,2002,10,17.2,2.2,16.4,0.3,18.6,6.2,1031.2,979.8
Dublin,CASEMENT,2002,10,19.2,-0.8,15.5,-1.7,17.6,5.4,1029.2,977.5
Mayo,CLAREMORRIS,2002,10,19.3,-2.0,16.2,-2.4,18.4,5.2,1029.7,976.5
Clare,SHANNON AIRPORT,2002,10,21.2,1.1,17.0,0.8,19.3,6.5,1030.4,980.6
Kerry,VALENTIA OBSERVATORY,2002,10,18.1,2.0,16.2,0.4,18.4,6.3,1031.4,979.8
Cork,ROCHES POINT,2002,10,17.9,3.1,15.9,0.0,18.0,6.2,1030.8,979.4
Donegal,MALIN HEAD,2002,10,19.1,2.3,15.6,-1.1,17.7,5.6,1026.9,976.7
Westmeath,MULLINGAR,2002,10,18.8,-1.8,16.0,-2.0,18.2,5.4,1029.3,976.7
Dublin,DUBLIN AIRPORT,2002,10,18.5,0.3,14.8,-0.9,16.9,5.7,1029.0,977.0
Donegal,FINNER,2002,10,19.8,1.8,15.4,0.1,10.578773,10.578773,1028.7,976.9
Mayo,KNOCK AIRPORT,2002,10,18.3,0.2,16.0,-0.7,18.1,5.8,1029.3,976.5
Mayo,BELMULLET,2002,11,14.2,0.7,13.1,-0.6,15.0,5.8,1020.6,972.8
Mayo,CLAREMORRIS,2002,11,15.3,-2.3,14.6,-2.7,16.6,5.0,1021.3,971.2
Dublin,CASEMENT,2002,11,16.2,1.5,14.7,1.2,16.7,6.7,1020.7,967.5
Cork,CORK AIRPORT,2002,11,15.5,1.4,14.3,-0.6,16.2,5.9,1024.9,970.4
Clare,SHANNON AIRPORT,2002,11,16.0,-0.4,15.2,-1.3,17.3,5.5,1023.3,969.6
Cork,ROCHES POINT,2002,11,15.8,2.3,14.3,2.2,16.4,7.2,1024.5,970.1
Kerry,VALENTIA OBSERVATORY,2002,11,15.5,2.9,15.4,0.3,17.5,6.2,1026.1,970.8
Westmeath,MULLINGAR,2002,11,15.1,-1.4,13.9,-1.9,15.8,5.4,1020.8,968.6
Donegal,MALIN HEAD,2002,11,13.7,2.0,12.4,0.4,14.4,6.3,1016.6,975.7
Donegal,FINNER,2002,11,13.7,-0.4,12.5,-3.2,10.578773,10.578773,1018.7,973.3
Mayo,KNOCK AIRPORT,2002,11,14.0,0.9,13.8,-0.8,15.8,5.8,1020.8,972.1
Dublin,DUBLIN AIRPORT,2002,11,15.5,1.4,13.7,0.3,15.6,6.2,1020.3,968.3
Cork,CORK AIRPORT,2002,12,12.2,0.6,11.8,-3.3,13.9,4.8,1035.5,981.4
Mayo,CLAREMORRIS,2002,12,12.2,-3.2,11.5,-4.3,13.6,4.5,1035.3,981.4
Mayo,BELMULLET,2002,12,11.4,-1.2,11.2,-2.1,13.3,5.2,1033.5,976.7
Dublin,CASEMENT,2002,12,13.5,-3.0,12.1,-3.7,14.1,4.6,1036.0,981.0
Cork,ROCHES POINT,2002,12,12.5,2.0,11.7,-4.4,13.8,4.4,1034.9,980.9
Kerry,VALENTIA OBSERVATORY,2002,12,12.8,1.6,12.8,-3.7,14.8,4.7,1033.8,981.8
Clare,SHANNON AIRPORT,2002,12,12.8,-0.5,12.0,-1.8,14.1,5.3,1035.2,982.2
Westmeath,MULLINGAR,2002,12,12.6,-3.5,11.2,-4.0,13.4,4.6,1036.1,982.1
Donegal,MALIN HEAD,2002,12,12.6,0.3,11.2,-2.0,13.3,5.3,1035.3,969.5
Donegal,FINNER,2002,12,12.7,-2.8,11.0,-3.1,10.578773,10.578773,1035.4,976.3
Dublin,DUBLIN AIRPORT,2002,12,13.2,-1.9,10.9,-2.2,13.0,5.2,1036.0,981.1
Mayo,KNOCK AIRPORT,2002,12,11.1,-0.8,10.9,-4.2,13.0,4.5,1035.6,980.4
Mayo,CLAREMORRIS,2003,1,15.1,-5.3,10.9,-22.9,13.1,0.9,1037.4,971.9
Mayo,BELMULLET,2003,1,11.7,-2.1,10.9,-4.8,13.0,4.3,1036.1,969.9
Dublin,CASEMENT,2003,1,13.3,-4.6,11.2,-5.7,13.3,4.0,1038.1,972.9
Cork,CORK AIRPORT,2003,1,15.6,-1.5,12.3,-7.0,14.4,3.6,1037.9,972.2
Cork,ROCHES POINT,2003,1,16.4,-0.2,12.5,-7.4,14.4,3.6,1037.5,971.7
Kerry,VALENTIA OBSERVATORY,2003,1,11.7,-2.5,11.7,-8.0,13.7,3.4,1037.5,971.1
Clare,SHANNON AIRPORT,2003,1,12.4,-4.5,10.9,-6.2,13.1,3.9,1037.6,971.6
Westmeath,MULLINGAR,2003,1,11.5,-5.2,10.3,-5.7,12.5,4.0,1037.9,972.9
Donegal,MALIN HEAD,2003,1,11.2,-2.8,10.3,-5.7,12.5,4.0,1035.9,971.2
Mayo,KNOCK AIRPORT,2003,1,11.5,-2.8,10.0,-7.8,12.3,3.4,1037.5,971.9
Donegal,FINNER,2003,1,12.4,-2.9,10.3,-6.3,10.578773,10.578773,1036.5,971.4
Dublin,DUBLIN AIRPORT,2003,1,12.4,-4.3,10.4,-5.6,12.7,4.1,1038.0,973.4
Dublin,CASEMENT,2003,2,11.7,-3.2,9.4,-4.6,11.7,4.4,1036.6,994.9
Mayo,BELMULLET,2003,2,12.9,-0.3,9.6,-4.3,11.9,4.4,1033.1,995.8
Mayo,CLAREMORRIS,2003,2,11.5,-4.5,10.2,-5.7,12.5,4.0,1035.0,996.4
Cork,CORK AIRPORT,2003,2,10.9,-0.2,9.6,-2.2,11.9,5.2,1034.8,997.7
Kerry,VALENTIA OBSERVATORY,2003,2,12.2,-0.1,10.4,-3.7,12.6,4.7,1032.6,996.4
Clare,SHANNON AIRPORT,2003,2,13.0,-0.4,9.4,-1.6,11.8,5.4,1034.5,997.7
Cork,ROCHES POINT,2003,2,10.8,1.1,9.7,-1.6,12.0,5.4,1034.9,997.9
Donegal,MALIN HEAD,2003,2,11.0,-0.1,8.8,-2.9,11.3,4.9,1035.9,988.1
Westmeath,MULLINGAR,2003,2,11.6,-5.0,9.1,-5.4,11.5,4.1,1036.5,995.5
Donegal,FINNER,2003,2,11.4,-0.8,8.9,-5.4,10.578773,10.578773,1035.1,992.9
Dublin,DUBLIN AIRPORT,2003,2,11.6,-4.3,8.8,-4.4,11.4,4.4,1037.1,994.3
Mayo,KNOCK AIRPORT,2003,2,10.2,-3.2,8.3,-3.7,10.9,4.7,1035.3,996.0
Cork,CORK AIRPORT,2003,3,13.5,0.6,11.2,-1.9,13.3,5.3,1038.5,998.4
Mayo,BELMULLET,2003,3,17.1,1.1,11.2,-1.0,13.3,5.7,1039.7,993.3
Mayo,CLAREMORRIS,2003,3,16.7,-1.4,11.7,-2.3,13.8,5.2,1040.2,995.6
Dublin,CASEMENT,2003,3,15.0,-1.1,10.3,-3.0,12.5,4.9,1040.6,997.7
Cork,ROCHES POINT,2003,3,13.1,3.4,11.0,-2.0,13.0,5.2,1038.3,998.8
Kerry,VALENTIA OBSERVATORY,2003,3,18.2,0.5,12.0,-3.0,14.0,4.9,1037.5,998.0
Clare,SHANNON AIRPORT,2003,3,17.4,1.1,11.4,-1.3,13.5,5.5,1039.0,997.4
Donegal,MALIN HEAD,2003,3,13.8,1.0,10.2,-2.6,12.4,5.1,1041.0,993.8
Westmeath,MULLINGAR,2003,3,15.5,-0.8,10.0,-2.4,12.2,5.1,1040.7,997.3
Mayo,KNOCK AIRPORT,2003,3,15.4,-1.1,9.9,-3.4,12.2,4.8,1040.5,995.2
Donegal,FINNER,2003,3,16.7,-0.1,10.0,-1.0,10.578773,10.578773,1040.5,994.4
Dublin,DUBLIN AIRPORT,2003,3,14.4,-1.4,9.8,-2.0,12.0,5.3,1040.7,998.2
Cork,CORK AIRPORT,2003,4,17.7,1.6,11.5,-1.5,13.7,5.5,1035.9,985.8
Mayo,CLAREMORRIS,2003,4,22.3,-1.7,14.9,-2.9,16.9,4.9,1036.9,988.2
Mayo,BELMULLET,2003,4,24.0,2.8,13.6,1.1,15.6,6.6,1037.0,986.9
Dublin,CASEMENT,2003,4,22.1,-2.5,12.4,-4.1,14.4,4.5,1036.0,983.9
Cork,ROCHES POINT,2003,4,17.4,3.4,11.5,-0.8,13.6,5.8,1035.8,984.9
Kerry,VALENTIA OBSERVATORY,2003,4,22.5,3.0,12.5,-1.6,14.5,5.4,1036.5,988.1
Clare,SHANNON AIRPORT,2003,4,23.2,2.0,13.4,-0.3,15.3,6.0,1036.6,987.1
Westmeath,MULLINGAR,2003,4,21.3,-2.6,10.8,-2.8,13.0,5.0,1036.5,986.5
Donegal,MALIN HEAD,2003,4,20.7,0.7,11.0,-1.9,13.1,5.3,1036.5,988.2
Mayo,KNOCK AIRPORT,2003,4,20.9,-0.5,10.3,-3.9,12.6,4.6,1036.9,988.4
Dublin,DUBLIN AIRPORT,2003,4,18.3,-2.4,11.0,-3.0,13.1,4.9,1036.4,983.8
Donegal,FINNER,2003,4,22.4,0.6,10.5,-1.8,10.578773,10.578773,1036.8,988.0
